103
18,67
51,97
91,8
40,57
17,59
8,55
14,86
89,20
58,4
76,53
1,92
28,78
76,37
49,41
81,45
4,26
7,43
69,22
52,2
31,52
48,38
0,35
62,39
89,93
12,33
75,65
48,72
57,52
31,53
19,54
10,8
78,72
81,70
49,20
72,96
21,84
41,12
63,57
57,74
4,51
68,47
39,44
32,79
75,73
72,97
85,48
63,90
36,36
45,62
92,60
63,81
46,66
67,62
71,88
84,76
82,58
8,53
75,73
17,74
66,56
74,93
19,87
0,36
12,66
17,86
94,55
12,99
63,35
16,38
97,81
88,3
74,43
3,99
6,35
44,86
16,97
56,14
6,32
15,26
95,35
0,96
46,91
17,67
96,80
84,16
86,99
29,55
84,69
49,45
2,73
93,6
91,14
93,40
64,60
78,92
81,85
14,64
88,18
27,37
87,66
40,37
92,58
13,46
17,97
54,88
51,89
68,62
49,15
89,30
71,79
50,76
28,60
70,31
3,60
81,92
86,85
31,12
19,82
35,86
62,23
30,70
13,86
0,47
68,25
98,75
87,5
97,48
52,38
82,27
58,29
67,14
31,67
89,21
15,92
6,0
6,71
4,40
3,59
77,19
53,95
9,66
89,5
38,81
80,7
76,40
36,29
24,79
7,28
55,52
70,26
27,54
59,30
38,84
84,75
20,5
37,62
3,4
30,91
72,52
44,55
11,89
51,20
56,88
10,64
34,27
87,58
18,92
21,46
20,90
17,24
54,5
48,15
49,90
25,43
82,64
89,39
25,58
82,43
0,83
40,24
91,60
71,88
12,77
83,13
14,61
15,19
64,24
37,98
96,51
13,74
95,58
11,64
23,75
5,81
53,69
82,25
26,53
20,30
80,15
27,47
68,81
55,90
19,36
44,6
34,24
26,15
13,52
72,36
8,51
15,10
55,5
33,10
90,30
68,45
83,96
9,58
62,31
10,53
62,38
65,18
17,73
83,20
79,84
94,92
57,37
16,78
38,64
71,63
89,15
69,38
49,52
50,38
70,49
35,32
70,65
30,2
40,10
31,63
14,55
7,59
94,70
20,41
98,89
25,46
59,22
98,32
1,46
50,19
21,90
70,16
68,16
43,98
6,36
63,25
94,23
80,71
66,88
20,52
0,81
21,85
80,1
5,58
6,89
44,42
11,51
12,59
65,57
73,52
78,58
28,86
48,28
96,32
61,93
77,20
61,78
48,21
74,86
6,48
69,4
64,5
75,54
43,20
15,85
98,44
53,40
68,2
78,20
87,81
45,2
5,36
71,36
58,52
82,19
48,74
89,62
39,3
70,6
38,9
69,78
37,69
35,53
26,86
71,67
67,94
85,52
59,11
28,13
37,17
24,41
4,47
22,79
76,68
60,47
78,36
81,9
5,54
84,84
17,12
50,7
16,44
11,62
42,97
55,1
97,19
91,17
67,1
3,22
47,31
71,46
9,19
53,99
35,24
28,3
4,56
20,49
28,0
15,46
39,7
10,28
9,81
21,24
45,22
7,42
39,2
34,2
33,86
28,11
31,26
86,76
21,18
16,25
93,56
41,65
92,62
33,61
42,84
61,93
68,96
85,90
54,66
24,42
75,91
42,30
86,2
94,22
37,98
67,71
54,90
19,35
95,18
45,17
92,21
70,47
51,31
97,4
22,93
86,61
3,98
82,66
92,19
78,56
61,73
16,6
24,67
4,39
2,22
89,96
18,8
92,5
82,24
4,94
20,46
18,64
12,68
68,47
9,77
51,85
57,53
24,3
68,29
33,33
64,4
18,23
42,54
45,83
0,28
15,63
80,48
62,77
47,79
31,74
53,17
21,87
90,75
71,45
66,77
50,14
91,18
90,20
81,88
48,83
59,14
64,26
57,0
76,41
99,78
30,28
32,79
56,94
98,99
67,48
81,69
12,50
3,50
39,99
54,81
29,75
87,13
93,26
7,36
30,95
60,85
51,41
9,27
68,38
68,7
40,34
82,40
85,77
94,51
75,61
94,92
55,86
82,19
35,92
6,18
67,57
28,28
19,4
73,61
64,24
34,91
89,38
59,46
28,35
23,15
60,35
76,38
47,47
22,23
47,85
10,34
58,84
74,68
11,76
42,30
43,34
0,47
18,14
76,75
85,56
94,77
43,8
65,16
32,98
38,84
76,70
50,68
15,50
54,10
34,45
83,1
36,68
36,16
59,18
99,20
35,90
97,35
55,34
61,34
72,93
7,73
47,68
44,16
47,38
13,65
3,10
37,48
24,95
57,82
71,79
23,24
86,18
5,64
18,74
9,68
94,2
76,29
87,44
48,84
90,38
83,74
26,85
49,47
62,79
10,65
90,10
54,20
55,44
75,44
22,8
9,99
39,90
33,31
24,17
40,3
28,88
1,30
83,47
68,16
8,37
28,99
83,51
65,56
25,44
60,65
40,83
76,19
55,26
57,23
69,37
80,15
59,60
87,47
26,74
54,87
52,58
25,14
15,88
84,31
90,63
16,34
50,15
84,31
8,58
76,1
96,48
96,58
81,14
25,14
12,31
25,70
36,37
87,60
0,26
11,72
77,68
7,29
50,38
38,16
38,55
35,77
52,50
18,12
65,60
40,62
96,51
7,99
60,7
69,97
57,48
88,78
85,76
77,75
83,9
67,5
15,38
77,17
26,29
98,31
47,19
7,45
96,84
0,9
44,12
71,60
58,81
4,26
64,46
69,14
32,0
83,54
75,16
3,19
16,37
72,41
57,30
32,95
16,70
97,57
46,41
4,2
5,81
63,25
73,92
49,6
33,23
71,75
54,13
86,75
81,40
70,11
69,72
0,9
98,77
22,23
6,26
35,86
15,94
54,0
60,78
8,64
80,93
89,97
45,85
71,45
84,33
87,52
26,31
93,34
56,41
80,67
79,75
26,68
35,83
53,34
75,56
97,50
32,70
96,59
61,23
93,27
48,71
64,37
10,40
81,92
65,91
20,86
29,38
66,3
2,29
2,88
37,16
40,42
64,9
93,14
25,72
58,2
85,82
75,0
91,38
73,47
6,60
67,27
15,28
25,63
32,1
60,66
62,97
47,1
63,83
49,37
93,47
69,21
39,38
1,57
31,73
3,50
74,38
30,20
98,27
12,43
34,6
27,85
12,82
31,50
56,18
49,60
69,84
45,64
92,95
21,46
67,54
33,63
28,95
83,73
42,31
7,22
44,77
17,93
40,95
12,5
96,9
7,31
25,38
72,40
32,24
26,31
33,69
40,70
16,0
36,81
53,7
94,91
26,83
86,39
28,81
20,86
91,90
96,52
71,13
81,7
31,95
60,11
76,30
91,48
55,42
99,6
10,53
97,46
33,63
49,46
90,16
25,72
97,89
78,49
55,6
67,34
68,12
24,11
42,38
95,78
55,84
41,40
42,52
76,33
73,28
85,32
19,8
94,66
18,70
68,48
54,64
13,99
98,58
59,70
20,40
74,19
77,79
72,49
5,48
61,67
25,82
27,89
15,69
43,89
90,99
27,87
33,75
89,46
29,5
73,91
9,36
57,18
28,45
37,12
84,96
80,3
58,18
86,88
3,6
85,22
16,57
78,2
91,93
45,50
68,99
16,36
44,24
94,74
75,84
63,67
30,43
29,60
60,65
19,98
77,48
32,34
25,72
40,58
39,45
54,59
17,27
35,66
67,46
10,56
85,12
12,32
77,41
48,55
49,11
45,6
37,56
2,89
51,87
63,40
11,65
43,48
29,44
22,69
97,44
79,7
20,40
62,11
68,43
81,67
84,80
85,38
81,94
4,60
1,95
84,76
73,50
88,58
62,67
64,21
47,7
52,4
81,67
74,57
2,16
44,20
4,21
86,69
0,57
76,14
34,43
21,43
74,76
17,99
60,27
86,98
97,19
84,22
27,22
80,77
31,98
10,41
36,72
25,97
2,18
89,64
64,15
34,89
13,75
53,88
12,2
41,81
57,6
39,36
48,99
24,23
29,75
24,67
84,38
56,48
66,17
4,65
88,57
28,88
56,43
74,15
14,34
73,50
81,32
20,65
17,38
99,44
53,38
36,51
2,70
17,50
35,14
66,5
73,53
25,73
38,38
9,92
12,10
38,47
63,66
8,51
31,97
78,37
41,6
36,58
64,64
94,70
53,76
86,39
20,41
25,87
47,65
94,85
88,56
83,76
7,28
84,94
81,80
21,13
41,71
49,45
35,71
15,73
25,42
80,10
46,5
69,39
99,90
84,40
40,37
81,16
34,68
24,22
26,22
82,19
54,93
7,13
73,64
57,26
29,7
23,4
70,70
99,80
70,18
73,76
9,74
54,30
57,20
80,30
24,45
62,11
31,32
86,57
54,92
21,77
74,81
2,51
91,43
89,61
64,29
4,22
8,69
42,93
39,1
64,37
53,67
98,81
2,76
34,72
84,51
10,87
58,68
67,98
50,69
90,55
18,54
79,77
43,13
40,39
11,0
76,86
11,69
56,92
46,27
79,68
54,34
56,22
68,62
50,72
8,70
90,5
2,24
71,39
14,74
11,58
62,79
2,29
83,7
38,84
51,19
60,94
43,44
32,24
34,50
67,71
53,41
73,99
80,7
81,7
67,73
12,60
13,94
95,70
51,21
31,87
68,13
59,85
7,16
46,52
12,31
13,33
48,32
3,67
70,34
0,21
32,23
63,80
42,32
35,60
51,85
60,39
11,0
19,13
63,80
31,3
47,29
33,90
38,71
85,22
7,75
39,97
25,95
21,54
27,65
79,91
65,90
4,18
44,88
54,74
12,28
7,34
10,74
13,92
20,50
47,94
72,3
37,41
7,80
25,94
67,66
36,0
15,91
33,26
61,81
54,77
43,86
12,11
61,44
12,97
3,81
35,94
61,36
91,71
17,73
37,68
26,41
3,82
55,41
24,75
35,1
69,11
89,25
51,91
1,13
15,15
72,50
42,95
3,41
90,64
96,91
36,59
74,17
83,5
48,48
8,59
15,71
8,52
61,44
70,89
71,30
47,7
43,45
16,65
49,30
95,88
78,10
3,59
37,56
34,7
38,28
56,91
59,67
0,65
85,77
82,1
53,16
64,6
20,59
58,1
25,45
6,38
23,30
80,39
66,33
49,52
3,19
47,4
87,42
67,62
32,87
62,80
38,69
0,20
26,47
15,97
33,74
51,52
81,64
52,68
19,30
64,6
36,65
93,39
36,73
81,57
87,85
52,44
2,31
28,15
50,82
14,29
25,18
11,2
54,26
13,36
62,11
16,84
70,21
2,44
75,81
89,79
2,39
10,67
78,48
73,95
19,32
18,37
73,48
29,47
9,28
78,92
87,34
10,19
7,59
53,89
72,74
4,50
34,15
73,9
74,94
91,16
69,32
77,48
41,14
64,80
71,63
29,42
52,99
85,52
2,99
54,28
49,34
58,64
80,57
60,74
12,58
22,77
9,59
78,66
54,0
42,54
81,83
84,67
80,3
31,8
21,55
83,52
28,57
91,7
65,54
42,54
56,88
74,35
62,30
91,95
59,95
75,25
75,46
52,71
88,8
85,74
70,90
18,84
4,27
55,90
30,42
52,49
39,99
72,7
72,11
67,34
74,59
72,25
90,32
3,26
40,8
30,28
31,76
26,20
52,87
65,48
63,97
8,57
11,87
73,68
96,58
36,97
34,0
2,43
58,72
58,78
66,45
6,91
1,95
75,57
89,58
12,81
68,29
37,29
84,66
17,53
4,9
93,71
12,84
5,78
93,9
23,6
93,4
82,47
29,78
61,64
75,41
51,66
64,14
97,41
22,99
98,73
3,58
75,31
40,23
51,31
36,15
19,89
76,55
16,42
80,42
56,65
87,27
61,6
19,42
64,24
39,60
93,12
45,5
31,4
66,64
15,28
8,26
20,24
87,59
53,44
93,78
41,78
4,53
64,44
18,21
83,86
80,18
16,90
23,21
36,92
61,10
30,85
90,86
45,19
37,99
18,39
78,24
70,34
80,56
89,93
84,9
75,30
35,58
80,6
72,93
60,29
27,78
25,3
69,35
9,77
3,29
27,45
71,80
87,32
83,50
47,11
51,88
68,76
74,12
60,2
57,53
3,94
93,73
85,99
61,78
87,51
49,65
4,46
58,53
92,20
83,87
94,0
67,59
25,33
5,5
94,66
18,33
25,71
69,86
32,9
25,11
46,41
65,53
57,17
80,30
24,13
66,60
20,99
54,3
52,30
89,45
12,23
55,87
94,93
91,63
58,90
96,28
68,24
98,7
2,42
76,75
39,84
5,56
2,42
63,70
88,63
46,25
90,99
22,59
91,68
71,38
46,97
71,72
47,94
37,91
0,27
31,20
9,15
70,74
38,73
72,69
49,79
1,55
84,17
57,43
18,17
48,18
97,63
11,77
84,90
91,28
89,2
51,6
86,86
1,65
19,55
93,42
45,93
32,58
37,46
16,65
7,8
76,39
73,65
41,41
23,41
82,21
36,93
54,9
67,22
48,83
22,65
33,79
92,80
56,26
51,15
15,92
79,57
61,76
26,12
20,26
6,28
41,18
29,5
69,3
7,99
43,70
36,72
80,13
3,71
95,21
80,52
43,12
21,35
28,66
89,69
31,66
22,68
78,51
80,72
84,74
4,16
62,71
86,78
56,20
20,96
49,42
54,44
27,48
79,9
47,83
53,97
18,43
29,83
96,41
86,86
91,69
58,87
52,89
72,47
79,46
60,7
95,21
61,29
52,39
65,67
26,11
37,41
65,39
62,82
80,86
84,90
65,25
55,20
79,24
74,46
84,37
24,23
41,26
13,81
3,65
79,93
78,66
8,87
48,56
63,9
55,62
72,95
43,40
64,83
35,99
72,36
70,27
18,32
32,75
99,65
51,78
29,59
90,32
35,64
5,62
39,30
84,91
25,47
44,80
81,25
27,51
97,89
41,12
2,27
64,53
72,30
23,33
63,91
43,51
62,82
87,24
37,12
74,65
17,82
92,1
35,73
94,52
35,77
85,73
93,37
24,80
42,80
27,16
13,96
7,37
87,28
15,57
70,8
95,84
94,94
27,7
71,17
86,78
53,66
68,70
27,40
35,45
28,51
49,61
92,62
40,16
81,19
98,43
68,91
14,62
40,7
10,90
64,73
48,99
26,90
85,76
97,12
89,94
26,93
36,3
81,16
2,34
7,96
48,15
14,38
81,15
4,82
53,18
42,93
35,62
30,93
42,68
66,25
93,85
65,43
80,81
62,66
17,20
65,36
56,30
37,40
29,33
22,47
93,75
55,22
62,68
9,35
14,76
65,50
92,20
88,77
25,5
19,42
87,45
25,37
92,56
35,38
11,54
90,51
88,16
72,61
74,49
44,82
26,55
33,46
5,93
12,0
53,50
0,7
9,69
4,17
90,44
1,56
89,79
46,87
0,89
62,0
38,84
24,4
87,7
20,80
88,90
83,23
58,73
10,29
76,16
26,39
19,98
8,78
4,38
39,0
16,51
73,30
6,48
0,6
31,46
96,88
64,16
71,51
64,36
31,13
24,43
85,16
73,19
44,98
81,81
34,19
74,10
19,11
69,90
76,56
23,49
8,24
81,18
79,29
48,7
16,48
91,65
42,64
86,45
83,15
93,86
51,58
61,96
66,60
68,89
36,25
44,54
28,75
12,94
30,23
55,77
12,53
59,93
48,99
79,52
31,49
52,25
78,7
42,11
31,67
64,87
95,19
5,15
71,31
92,62
49,20
49,86
76,64
76,88
76,10
72,83
66,50
94,9
28,79
46,54
16,48
15,31
43,87
50,58
48,52
7,7
50,85
75,24
9,83
36,60
60,84
34,95
24,11
18,95
77,13
10,38
32,14
11,91
53,94
72,64
35,7
31,3
36,55
32,97
59,29
4,82
28,86
54,35
26,62
45,47
82,32
73,97
48,33
41,1
25,17
83,46
58,87
23,55
70,55
82,43
0,42
11,52
6,95
15,92
64,94
39,70
24,58
72,84
26,26
34,24
12,82
52,4
53,17
32,55
49,75
12,2
50,96
5,20
6,76
81,6
83,73
52,79
6,14
98,58
85,86
39,60
71,53
83,98
69,0
23,23
75,50
26,36
27,25
20,58
65,10
11,76
44,60
72,31
57,9
25,43
87,42
42,74
50,13
1,42
96,33
61,70
57,95
12,66
74,55
36,6
38,54
51,19
88,79
53,56
31,39
50,60
73,70
30,95
61,35
5,0
4,31
25,15
39,72
95,91
7,9
60,87
37,97
61,46
44,54
70,23
26,59
2,77
21,41
34,17
64,40
20,92
13,90
98,5
82,18
14,97
71,87
97,57
28,7
38,88
20,44
66,19
13,75
52,8
9,53
51,14
92,88
99,2
61,84
79,41
63,56
80,56
7,29
21,69
94,81
62,94
85,47
9,77
96,8
90,81
74,65
72,1
83,71
11,98
44,62
63,43
87,16
99,42
0,40
87,0
19,4
96,43
84,91
9,69
72,13
80,43
83,35
89,42
91,75
32,43
3,27
70,26
2,53
98,95
33,96
3,99
41,91
57,20
34,10
65,17
20,26
7,57
72,12
84,56
86,95
86,93
8,15
49,72
2,29
56,96
90,83
40,26
62,19
12,87
66,96
92,40
54,37
26,83
84,10
59,11
57,45
97,51
73,62
47,77
52,64
99,39
87,15
63,97
97,76
84,48
74,28
91,89
4,78
93,13
70,46
80,94
6,68
36,41
66,41
47,86
9,55
64,12
66,5
62,1
71,57
68,9
79,38
39,8
62,43
6,95
26,3
37,19
81,63
24,20
18,8
32,84
95,79
40,74
72,3
62,12
65,3
53,54
63,67
59,56
68,73
40,18
17,53
16,11
18,35
39,85
67,70
36,16
24,9
18,43
99,13
50,15
85,11
54,22
33,64
14,58
29,79
60,32
71,31
35,92
85,50
87,20
15,89
79,43
20,44
58,55
45,36
81,93
21,75
68,59
72,48
88,85
34,74
22,22
97,53
51,65
62,5
76,22
58,98
6,6
8,65
55,97
9,2
44,53
53,26
54,91
47,36
90,11
47,32
98,57
20,20
26,92
38,44
64,19
27,72
19,67
98,11
44,8
28,72
95,47
81,16
87,1
7,14
38,52
67,38
98,21
95,0
86,29
71,83
79,27
66,43
13,31
6,29
22,88
43,27
0,59
53,61
86,83
88,46
42,0
93,94
79,27
77,65
16,87
20,9
51,76
72,12
16,12
17,64
52,75
13,39
76,48
48,68
48,23
67,23
28,85
36,32
43,47
15,18
7,74
26,77
57,35
20,26
35,50
68,86
45,53
84,23
21,50
25,56
2,68
36,90
39,45
76,43
75,4
61,43
29,34
91,53
4,85
79,31
64,45
1,25
14,59
59,69
58,16
9,44
74,79
67,83
62,80
4,65
47,81
52,18
46,44
80,69
47,47
53,93
36,18
89,93
66,75
79,46
1,73
37,26
54,95
58,93
91,66
70,7
98,33
78,98
18,66
20,32
28,61
43,75
98,1
1,53
20,7
20,97
32,87
66,5
85,73
1,61
61,72
70,35
8,69
54,40
59,45
15,53
15,88
59,82
95,55
89,35
68,45
7,75
64,1
79,14
45,29
1,30
46,63
43,84
32,19
25,59
71,64
12,61
94,43
30,29
58,27
97,49
4,59
69,63
83,20
48,92
51,7
33,60
83,0
22,40
76,59
75,19
89,64
87,83
57,22
74,12
7,19
41,87
28,90
42,63
71,51
31,82
7,81
20,61
41,33
19,48
45,16
18,39
47,82
5,91
9,59
82,90
11,40
79,41
66,44
41,63
11,63
63,33
97,85
51,60
41,30
71,9
71,67
7,57
28,31
69,21
5,11
37,63
68,64
20,18
94,21
95,68
25,9
3,85
50,73
58,30
38,62
6,41
35,98
47,29
61,3
27,64
73,3
41,46
89,71
46,22
67,89
98,75
86,41
19,33
87,95
70,30
46,29
75,27
44,26
99,67
95,6
19,34
2,27
67,33
39,36
48,63
30,20
37,70
93,56
35,88
79,97
24,48
15,89
17,42
11,92
16,75
63,3
96,14
96,51
92,31
76,0
49,74
96,69
74,76
21,77
0,83
64,69
14,81
8,74
36,91
30,75
45,62
12,23
86,79
69,65
78,88
16,28
55,99
78,59
44,15
94,84
54,9
8,5
41,35
10,90
10,66
46,93
58,61
49,39
19,9
59,86
60,79
84,82
71,67
67,97
90,16
5,57
76,52
73,80
64,51
93,0
6,75
26,99
77,16
79,85
69,30
46,81
88,16
93,79
90,25
18,51
35,50
97,27
3,18
60,53
53,15
93,37
66,12
51,32
93,47
87,70
81,59
58,40
39,88
21,24
48,84
11,21
60,21
9,55
71,96
28,37
55,98
32,8
1,38
38,30
43,23
81,57
43,57
31,90
0,79
27,92
4,70
39,47
71,3
55,76
89,97
99,58
0,92
5,96
16,86
45,50
65,92
75,53
75,12
65,14
92,25
10,75
86,56
5,76
20,60
83,17
13,23
38,7
67,43
75,6
28,30
20,74
80,32
9,35
64,0
77,68
49,91
55,37
64,90
9,23
63,96
72,80
53,3
58,80
26,27
55,14
3,76
26,49
77,58
56,83
64,99
87,98
72,99
44,92
22,6
40,54
36,92
28,65
89,42
89,60
69,85
68,87
13,69
3,86
10,30
44,75
81,27
96,53
72,35
55,11
30,0
4,3
58,68
39,7
26,11
3,4
78,90
98,28
90,91
36,80
54,22
78,1
86,75
22,83
52,27
4,75
53,79
42,83
77,46
24,52
90,99
82,91
62,75
30,22
44,23
66,95
33,63
49,26
31,5
0,91
85,49
53,42
72,21
45,22
94,4
87,88
44,33
99,98
30,78
66,49
3,72
81,44
59,19
11,35
53,43
35,76
42,92
24,8
61,59
91,42
89,87
7,82
26,8
70,59
77,55
33,27
62,10
37,47
80,50
61,14
9,69
61,91
6,58
2,23
63,80
52,15
66,52
70,12
73,11
23,68
51,0
89,55
51,13
97,24
62,41
87,95
56,97
95,22
37,97
47,8
59,82
6,93
46,13
67,80
22,29
51,25
82,69
19,16
78,48
44,42
62,68
53,48
5,42
81,15
20,68
97,78
91,64
82,28
84,64
71,22
74,16
74,76
96,11
75,42
57,34
18,9
58,0
88,6
51,10
58,96
22,13
35,70
13,37
98,27
43,63
65,74
28,67
38,29
6,6
58,36
96,74
76,73
63,54
54,12
94,9
65,24
17,3
61,51
80,96
16,19
66,87
6,13
64,72
55,76
58,92
15,57
67,4
10,78
74,43
86,94
14,90
7,62
0,33
74,17
89,58
44,33
70,85
8,66
11,82
24,0
29,73
12,94
86,66
47,31
7,19
46,67
59,0
5,97
16,1
55,28
5,89
63,41
53,71
66,92
6,72
59,30
69,28
92,28
13,47
94,40
87,27
21,87
48,46
63,87
55,23
19,59
48,76
56,50
75,98
75,21
80,6
83,37
2,86
62,77
62,12
5,68
54,8
31,60
26,38
20,26
71,14
81,95
35,37
80,44
35,49
73,98
33,12
74,45
90,38
36,96
82,51
38,60
48,18
5,32
98,41
26,71
75,81
95,8
51,78
28,23
82,70
55,46
82,72
57,98
58,5
94,10
74,97
43,86
49,91
50,2
6,50
21,51
45,99
46,90
23,20
42,97
7,86
23,29
25,85
85,83
56,28
44,58
66,20
32,52
80,52
90,67
30,16
30,56
81,85
10,14
64,27
20,63
22,45
55,25
81,29
12,42
25,91
7,68
37,56
67,14
25,32
6,13
54,96
19,50
29,6
2,53
16,17
66,59
7,77
13,11
39,90
66,8
39,15
0,67
67,93
24,6
90,0
98,20
29,52
0,87
96,77
0,14
28,92
53,21
70,87
69,5
92,41
26,15
31,24
18,52
66,17
94,82
87,69
21,23
5,56
52,23
9,54
8,56
10,10
55,62
53,63
52,38
70,19
56,75
24,11
11,11
51,51
67,23
20,70
10,48
97,52
95,81
85,91
11,85
25,56
5,80
96,70
62,47
81,28
61,16
84,60
33,82
13,25
82,26
70,20
96,99
51,7
13,22
76,61
83,8
8,41
65,97
28,81
71,70
21,49
92,13
44,88
86,39
29,25
88,84
5,65
75,69
8,85
15,68
86,51
4,59
13,25
22,55
36,60
22,87
19,42
51,95
62,27
93,49
58,99
51,42
72,64
44,21
52,15
12,66
31,34
60,92
58,67
9,0
64,30
14,99
79,13
96,58
44,92
14,67
60,24
31,46
99,68
4,44
58,8
52,20
15,77
22,32
74,5
51,89
83,39
81,37
79,37
26,47
74,86
99,98
30,45
5,22
99,43
76,78
95,10
10,24
70,71
59,72
79,34
93,27
33,66
87,65
40,20
34,57
81,23
5,52
55,96
15,26
83,19
51,67
56,92
14,35
86,5
33,13
86,66
58,28
26,36
92,47
68,10
4,87
36,62
98,45
14,42
30,17
10,42
32,53
47,42
69,81
85,21
69,5
11,1
90,53
56,17
16,43
41,72
41,83
17,89
79,61
32,5
89,80
52,49
44,5
3,58
78,51
50,77
56,20
51,34
59,44
22,1
88,9
31,37
68,85
68,63
9,13
26,17
26,28
24,63
31,48
98,90
3,63
63,95
61,78
38,12
36,4
1,26
35,5
59,11
82,99
65,34
7,62
24,53
88,32
70,67
36,40
53,40
82,33
38,99
42,36
76,35
2,26
73,94
58,60
32,23
75,69
15,88
79,64
40,8
87,51
38,54
97,20
91,58
33,59
0,40
98,38
23,88
30,88
32,77
13,43
50,77
46,63
92,89
39,41
75,0
1,76
2,28
65,74
91,58
6,56
25,49
31,76
27,29
90,0
43,30
68,10
40,74
66,95
29,22
10,55
32,70
45,48
73,56
32,70
74,13
96,68
36,47
33,85
28,85
1,8
21,56
46,2
23,43
8,18
84,75
51,99
53,16
46,77
15,59
95,15
3,76
17,67
76,38
65,65
74,83
35,50
26,10
71,96
8,81
51,11
22,69
3,4
18,3
58,26
93,97
93,42
56,84
24,52
77,15
24,20
80,33
22,55
56,89
37,5
60,20
76,75
76,35
39,5
40,74
74,54
62,70
0,24
75,63
66,27
83,37
37,93
88,0
61,8
44,50
14,71
62,85
63,30
14,42
14,37
76,80
20,29
8,90
70,11
45,20
5,45
68,90
51,55
26,89
41,9
0,9
17,49
19,10
47,79
6,86
8,82
60,57
29,59
21,5
92,5
65,87
31,77
11,26
81,63
41,89
39,12
88,55
6,16
69,34
62,28
59,25
71,32
16,74
84,94
33,28
78,64
58,23
60,21
89,4
68,69
70,74
14,86
20,14
80,95
88,40
66,79
36,28
94,40
1,88
64,93
94,81
39,51
45,50
37,90
27,36
40,30
93,67
48,46
65,59
93,4
85,26
39,94
64,11
87,46
18,94
31,35
16,58
37,19
70,11
93,9
6,24
61,5
13,70
49,52
57,54
14,44
9,62
60,89
82,56
76,56
82,13
56,45
18,4
37,34
46,80
6,66
